nivel;camada;onde;mensagem
Warning;Edge line self intersections;11;This is a edge line self intersection point
Warning;Edge line self intersections;12;This is a edge line self intersection point
Warning;Edge line self intersections;13;This is a edge line self intersection point
Warning;Edge line self intersections;14;This is a edge line self intersection point
Warning;Edge line self intersections;15;This is a edge line self intersection point
Warning;Edge line self intersections;16;This is a edge line self intersection point
Warning;Edge line self intersections;17;This is a edge line self intersection point
Warning;Edge line self intersections;18;This is a edge line self intersection point
Warning;Edge line self intersections;19;This is a edge line self intersection point
Warning;Edge line self intersections;20;This is a edge line self intersection point
Warning;Edge line self intersections;21;This is a edge line self intersection point
Warning;Edge line self intersections;22;This is a edge line self intersection point
Warning;Edge line self intersections;23;This is a edge line self intersection point
Warning;Edge line self intersections;24;This is a edge line self intersection point
Warning;Edge line self intersections;25;This is a edge line self intersection point
Warning;Edge line self intersections;26;This is a edge line self intersection point
Warning;Edge line self intersections;27;This is a edge line self intersection point
Warning;Edge line self intersections;28;This is a edge line self intersection point
Warning;Edge line self intersections;29;This is a edge line self intersection point
Fatal;Edge Lines;15;Polyline has self intersections
Warning;Edge line self intersections;0;This is a edge line self intersection point
Warning;Edge line self intersections;1;This is a edge line self intersection point
Warning;Edge line self intersections;2;This is a edge line self intersection point
Warning;Edge line self intersections;3;This is a edge line self intersection point
Warning;Edge line self intersections;4;This is a edge line self intersection point
Warning;Edge line self intersections;5;This is a edge line self intersection point
Warning;Edge line self intersections;6;This is a edge line self intersection point
Warning;Edge line self intersections;7;This is a edge line self intersection point
Warning;Edge line self intersections;8;This is a edge line self intersection point
Warning;Edge line self intersections;9;This is a edge line self intersection point
Warning;Edge line self intersections;10;This is a edge line self intersection point
Warning;Edge line self intersections;11;This is a edge line self intersection point
Warning;Edge line self intersections;12;This is a edge line self intersection point
Warning;Edge line self intersections;13;This is a edge line self intersection point
Warning;Edge line self intersections;14;This is a edge line self intersection point
Warning;Edge line self intersections;15;This is a edge line self intersection point
Warning;Edge line self intersections;16;This is a edge line self intersection point
Warning;Edge line self intersections;17;This is a edge line self intersection point
Warning;Edge line self intersections;18;This is a edge line self intersection point
Warning;Edge line self intersections;19;This is a edge line self intersection point
Warning;Edge line self intersections;20;This is a edge line self intersection point
Warning;Edge line self intersections;21;This is a edge line self intersection point
Warning;Edge line self intersections;22;This is a edge line self intersection point
Warning;Edge line self intersections;23;This is a edge line self intersection point
Warning;Edge line self intersections;24;This is a edge line self intersection point
Warning;Edge line self intersections;25;This is a edge line self intersection point
Warning;Edge line self intersections;26;This is a edge line self intersection point
Warning;Edge line self intersections;27;This is a edge line self intersection point
Warning;Edge line self intersections;28;This is a edge line self intersection point
Warning;Edge line self intersections;29;This is a edge line self intersection point
Fatal;Edge Lines;16;Polyline has self intersections
Warning;Edge line self intersections;0;This is a edge line self intersection point
Fatal;Edge Lines;17;Polyline has self intersections
Warning;Edge line self intersections;0;This is a edge line self intersection point
